DIMERS;Xshift;Yshift;Zshift;alpha_deg;CPL;1st_exc_en;1st_exc_f;2nd_exc_en;2nd_exc_f;exc_split
ND9.5X90X45d1.0;-1.657388;1.926751;9.499743;90;4.29E-05;1.89677263;0.33775026;1.90086421;0.33535266;0.00409158
ND9.5X90X45d1.2;-2.038755;2.308117;9.499686;90;6.33E-05;1.8965115;0.33754268;1.9014088;0.33561209;0.00489731
ND9.5X90X45d1.4;-2.42012;2.689483;9.499628;90;8.55E-05;1.89617062;0.33733715;1.90207598;0.33587674;0.00590536
ND9.5X90X45d1.6;-2.801487;3.070849;9.49957;90;0.00010863;1.89578382;0.337155;1.90282239;0.33612348;0.00703857
ND9.5X90X45d1.8;-3.182853;3.452215;9.499513;90;0.00013174;1.8953825;0.33700037;1.9036082;0.33634658;0.0082257
ND9.5X90X45d2.0;-3.564219;3.833583;9.499455;90;0.00015407;1.89499332;0.33687172;1.90439943;0.33654624;0.00940611
ND9.5X90X45d2.2;-3.945585;4.214948;9.499398;90;0.00017492;1.89463806;0.33676671;1.90516791;0.33672371;0.01052984
ND9.5X90X45d2.4;-4.326951;4.596314;9.49934;90;0.00019373;1.89433366;0.33668341;1.90589101;0.33687998;0.01155735
ND9.5X90X45d2.6;-4.708318;4.977681;9.499282;90;0.00021006;1.89409226;0.33662039;1.9065514;0.3370157;0.01245914
ND9.5X90X45d2.8;-5.089684;5.359047;9.499225;90;0.00022363;1.89392123;0.33657639;1.9071367;0.33713139;0.01321547
ND9.5X90X45d3.0;-5.47105;5.740412;9.499168;90;0.00023432;1.89382351;0.33655018;1.90763922;0.33722759;0.01381572
ND9.5X90X45d3.2;-5.852416;6.121779;9.499109;90;0.00024211;1.89379804;0.33654037;1.90805546;0.33730499;0.01425742
ND9.5X90X45d3.4;-6.233782;6.503146;9.499052;90;0.00024712;1.89384064;0.33654544;1.90838561;0.3373645;0.01454498
ND9.5X90X45d3.6;-6.615149;6.884512;9.498994;90;0.00024953;1.89394478;0.33656373;1.908633;0.33740727;0.01468822
ND9.5X90X45d3.8;-6.996515;7.265878;9.498937;90;0.00024959;1.89410256;0.33659352;1.90880337;0.33743467;0.01470081
ND9.5X90X45d4.0;-7.377881;7.647244;9.498879;90;0.00024758;1.89430543;0.33663313;1.90890428;0.33744822;0.01459885
ND9.5X90X45d4.2;-7.759247;8.02861;9.498821;90;0.00024382;1.89454482;0.33668094;1.90894435;0.33744955;0.01439954
ND3.0X90X90d0.0;0.250218;0.020419;3.000031;90;-4.36E-05;1.81471498;0.31966542;1.84411732;0.32765616;0.02940234
ND3.0X90X90d0.2;-0.289116;0.020418;2.999926;90;-4.11E-05;1.8184606;0.3188084;1.8459894;0.32835512;0.0275288
ND3.0X90X90d0.4;-0.828448;0.020419;2.99982;90;-4.01E-05;1.82331736;0.32092408;1.86126674;0.33011897;0.03794939
ND3.0X90X90d0.6;-1.367782;0.020419;2.999714;90;-3.43E-05;1.85575528;0.32642447;1.8747928;0.33088036;0.01903752
ND3.0X90X90d0.8;-1.907115;0.020418;2.999609;90;-1.47E-05;1.87265032;0.32960935;1.8774871;0.33221249;0.00483678
ND3.0X90X90d1.0;-2.446448;0.020419;2.999503;90;1.25E-05;1.88219339;0.33510287;1.8854416;0.3318703;0.00324821
ND3.0X90X90d1.2;-2.985781;0.020419;2.999397;90;2.91E-05;1.87125198;0.32869807;1.88458925;0.33475725;0.01333727
ND3.0X90X90d1.4;-3.525115;0.020419;2.999291;90;2.22E-05;1.86015012;0.32771134;1.87905296;0.33389652;0.01890284
ND3.0X90X90d1.6;-4.064447;0.020419;2.999186;90;4.97E-06;1.84907032;0.32536291;1.87775651;0.33208899;0.02868619
ND3.0X90X90d1.8;-4.603781;0.020419;2.99908;90;3.00E-07;1.84923651;0.32542651;1.86840691;0.33034898;0.0191704
ND3.0X90X90d2.0;-5.143114;0.020418;2.998974;90;1.47E-05;1.86077538;0.32823537;1.86214423;0.32827323;0.00136885
ND3.0X90X90d2.2;-5.682448;0.020418;2.998869;90;3.83E-05;1.85687983;0.32835906;1.87516795;0.32995927;0.01828813
ND3.0X90X90d2.4;-6.22178;0.020419;2.998763;90;5.35E-05;1.86274;0.32939093;1.88521525;0.33158819;0.02247524
ND3.0X90X90d2.6;-6.761114;0.020419;2.998657;90;5.20E-05;1.87694244;0.33126575;1.88853164;0.33191072;0.0115892
ND3.0X90X90d2.8;-7.300448;0.020418;2.998552;90;3.55E-05;1.87142896;0.32942292;1.89343652;0.33484978;0.02200756
ND3.0X90X90d3.0;-7.83978;0.020419;2.998446;90;9.72E-06;1.86501118;0.327698;1.90829506;0.33791193;0.04328388
ND3.0X90X90d3.2;-8.379114;0.020419;2.99834;90;-1.44E-05;1.86185506;0.32486118;1.91991129;0.34010093;0.05805624
ND3.0X90X90d3.4;-8.918447;0.020418;2.998234;90;-2.91E-05;1.86157591;0.32385809;1.92481222;0.3409426;0.06323631
ND3.0X90X90d3.6;-9.45778;0.020419;2.998128;90;-3.43E-05;1.87161885;0.3265324;1.92793525;0.34139074;0.05631641
ND3.0X90X90d3.8;-9.997113;0.020419;2.998023;90;-3.31E-05;1.87520813;0.32842174;1.92377368;0.3411209;0.04856555
ND3.0X90X90d4.0;-10.536447;0.020418;2.997917;90;-2.93E-05;1.88105299;0.33021795;1.91967307;0.34079978;0.03862008
ND3.0X90X90d4.2;-11.075779;0.020419;2.997811;90;-2.49E-05;1.88602052;0.33153688;1.91569308;0.34041354;0.02967256
ND3.5X90X90d0.0;0.250159;0.02038;3.500031;90;-4.31E-05;1.83105671;0.3225343;1.84653059;0.32854293;0.01547388
ND3.5X90X90d0.2;-0.289175;0.02038;3.499926;90;-3.94E-05;1.83423623;0.32260923;1.84866003;0.32912156;0.0144238
ND3.5X90X90d0.4;-0.828508;0.020381;3.49982;90;-3.47E-05;1.83592586;0.32319965;1.85915379;0.33051299;0.02322793
ND3.5X90X90d0.6;-1.367841;0.02038;3.499714;90;-2.71E-05;1.85374534;0.32638624;1.8707634;0.33174288;0.01701806
ND3.5X90X90d0.8;-1.907174;0.02038;3.499609;90;-1.38E-05;1.86589103;0.32849098;1.87931105;0.33294714;0.01342003
ND3.5X90X90d1.0;-2.446508;0.020381;3.499503;90;1.88E-06;1.86979319;0.32947054;1.88863489;0.33564743;0.01884171
ND3.5X90X90d1.2;-2.985841;0.02038;3.499397;90;1.16E-05;1.87381868;0.33025425;1.89701855;0.33740383;0.02319987
ND3.5X90X90d1.4;-3.525174;0.02038;3.499291;90;1.32E-05;1.86777305;0.32917873;1.89504756;0.33696862;0.02727451
ND3.5X90X90d1.6;-4.064507;0.020381;3.499186;90;9.07E-06;1.86295319;0.32827451;1.88747376;0.33536144;0.02452057
ND3.5X90X90d1.8;-4.603841;0.02038;3.49908;90;7.00E-06;1.86317187;0.32820563;1.87899633;0.33339333;0.01582446
ND3.5X90X90d2.0;-5.143173;0.02038;3.498974;90;1.13E-05;1.86869839;0.32916724;1.87276744;0.3317137;0.00406905
ND3.5X90X90d2.2;-5.682507;0.02038;3.498869;90;1.90E-05;1.87374498;0.33186294;1.87874449;0.33068331;0.00499951
ND3.5X90X90d2.4;-6.22184;0.02038;3.498763;90;2.42E-05;1.87862278;0.33259731;1.88453907;0.33153372;0.00591628
ND3.5X90X90d2.6;-6.761173;0.02038;3.498657;90;2.25E-05;1.88515234;0.33234249;1.88922858;0.33375244;0.00407624
ND3.5X90X90d2.8;-7.300507;0.02038;3.498552;90;1.39E-05;1.88382104;0.33166871;1.89995294;0.3364859;0.0161319
ND3.5X90X90d3.0;-7.83984;0.02038;3.498446;90;1.20E-06;1.87930592;0.33074776;1.90917094;0.33864075;0.02986501
ND3.5X90X90d3.2;-8.379173;0.02038;3.49834;90;-1.10E-05;1.87645866;0.32986972;1.91474636;0.33990585;0.03828769
ND3.5X90X90d3.4;-8.918506;0.02038;3.498234;90;-1.94E-05;1.87577143;0.3293186;1.9169978;0.34030937;0.04122637
ND3.5X90X90d3.6;-9.45784;0.020381;3.498128;90;-2.31E-05;1.8778761;0.329838;1.91597282;0.34018661;0.03809672
ND3.5X90X90d3.8;-9.997173;0.02038;3.498023;90;-2.34E-05;1.88120957;0.33073216;1.91401753;0.33996444;0.03280796
ND3.5X90X90d4.0;-10.536506;0.02038;3.497917;90;-2.18E-05;1.88553265;0.33147689;1.91489558;0.34028769;0.02936293
ND3.5X90X90d4.2;-11.075839;0.02038;3.497811;90;-1.94E-05;1.8888062;0.33254356;1.90957614;0.3395512;0.02076994
ND4.5X90X90d0.0;0.250039;0.020304;4.500031;90;-3.34E-05;1.85879506;0.33105134;1.86882396;0.32956574;0.0100289
ND4.5X90X90d0.2;-0.289295;0.020303;4.499926;90;-2.98E-05;1.86008497;0.33132725;1.86974282;0.32974228;0.00965785
ND4.5X90X90d0.4;-0.828627;0.020304;4.49982;90;-2.50E-05;1.86529285;0.33215912;1.87345852;0.33038108;0.00816567
ND4.5X90X90d0.6;-1.367961;0.020304;4.499714;90;-1.88E-05;1.87359092;0.33340666;1.87863123;0.3312629;0.00504031
ND4.5X90X90d0.8;-1.907294;0.020303;4.499609;90;-1.15E-05;1.88265532;0.33282408;1.88357007;0.33408046;0.00091475
ND4.5X90X90d1.0;-2.446627;0.020304;4.499503;90;-4.17E-06;1.88522087;0.33224632;1.89180424;0.3364517;0.00658337
ND4.5X90X90d1.2;-2.98596;0.020304;4.499397;90;1.69E-06;1.88529274;0.33226559;1.89742455;0.33742653;0.01213181
ND4.5X90X90d1.4;-3.525294;0.020303;4.499291;90;5.26E-06;1.88410289;0.33206717;1.899337;0.33776474;0.01523411
ND4.5X90X90d1.6;-4.064626;0.020304;4.499186;90;6.82E-06;1.88280652;0.33183992;1.89826159;0.33754123;0.01545507
ND4.5X90X90d1.8;-4.60396;0.020304;4.49908;90;7.42E-06;1.88195057;0.33167512;1.89519295;0.33691757;0.01324238
ND4.5X90X90d2.0;-5.143293;0.020303;4.498974;90;7.75E-06;1.88311108;0.33186296;1.89256028;0.33634323;0.00944919
ND4.5X90X90d2.2;-5.682627;0.020303;4.498869;90;7.90E-06;1.88490206;0.33218218;1.89113686;0.33597442;0.0062348
ND4.5X90X90d2.4;-6.221959;0.020304;4.498763;90;7.35E-06;1.88632952;0.33242343;1.89162163;0.33578688;0.00529212
ND4.5X90X90d2.6;-6.761293;0.020303;4.498657;90;5.44E-06;1.88729809;0.33250336;1.89481584;0.33641626;0.00751775
ND4.5X90X90d2.8;-7.300627;0.020303;4.498552;90;2.14E-06;1.88747077;0.33246726;1.89875387;0.33724777;0.0112831
ND4.5X90X90d3.0;-7.839959;0.020304;4.498446;90;-1.96E-06;1.88720773;0.33237913;1.90253489;0.33806651;0.01532716
ND4.5X90X90d3.2;-8.379293;0.020304;4.49834;90;-6.00E-06;1.88706415;0.33231415;1.9053709;0.33869511;0.01830675
ND4.5X90X90d3.4;-8.918626;0.020303;4.498234;90;-9.20E-06;1.88745854;0.33236021;1.90695059;0.33906703;0.01949205
ND4.5X90X90d3.6;-9.457959;0.020304;4.498128;90;-1.12E-05;1.88846528;0.33255408;1.90742508;0.33922616;0.0189598
ND4.5X90X90d3.8;-9.997292;0.020303;4.498023;90;-1.21E-05;1.8899096;0.33286105;1.90716332;0.33925694;0.01725372
ND4.5X90X90d4.0;-10.536626;0.020303;4.497917;90;-1.20E-05;1.89154668;0.33321669;1.90651554;0.3392261;0.01496886
ND4.5X90X90d4.2;-11.075958;0.020304;4.497811;90;-1.15E-05;1.89315011;0.33355966;1.90461861;0.33895383;0.0114685
ND5.5X90X90d0.0;0.24992;0.020227;5.500031;90;-2.48E-05;1.87790616;0.33448916;1.88640752;0.33261229;0.00850135
ND5.5X90X90d0.2;-0.289414;0.020227;5.499926;90;-2.20E-05;1.87933723;0.33471633;1.88634072;0.33260538;0.00700349
ND5.5X90X90d0.4;-0.828746;0.020227;5.49982;90;-1.83E-05;1.88198911;0.33513058;1.88702619;0.33273241;0.00503708
ND5.5X90X90d0.6;-1.36808;0.020227;5.499714;90;-1.41E-05;1.88540503;0.33564503;1.88811443;0.3329447;0.0027094
ND5.5X90X90d0.8;-1.907413;0.020227;5.499609;90;-9.60E-06;1.88899286;0.33447068;1.8892798;0.33488534;0.00028694
ND5.5X90X90d1.0;-2.446746;0.020227;5.499503;90;-5.25E-06;1.88987936;0.33313911;1.89248664;0.33687667;0.00260728
ND5.5X90X90d1.2;-2.986079;0.020227;5.499397;90;-1.50E-06;1.89021479;0.33320504;1.89504275;0.33727316;0.00482796
ND5.5X90X90d1.4;-3.525413;0.020227;5.499291;90;1.35E-06;1.8902853;0.33321578;1.89656136;0.33750516;0.00627606
ND5.5X90X90d1.6;-4.064745;0.020227;5.499186;90;3.23E-06;1.89031405;0.33321892;1.89710386;0.33757067;0.00678981
ND5.5X90X90d1.8;-4.604079;0.020227;5.49908;90;4.25E-06;1.89049495;0.33324728;1.89698935;0.33751522;0.0064944
ND5.5X90X90d2.0;-5.143412;0.020227;5.498974;90;4.57E-06;1.89090239;0.33331791;1.89661155;0.3374098;0.00570915
ND5.5X90X90d2.2;-5.682746;0.020226;5.498869;90;4.32E-06;1.89147868;0.33342106;1.89636802;0.33733022;0.00488934
ND5.5X90X90d2.4;-6.222078;0.020227;5.498763;90;3.54E-06;1.89209351;0.33352686;1.89655141;0.33734233;0.0044579
ND5.5X90X90d2.6;-6.761412;0.020227;5.498657;90;2.27E-06;1.89262467;0.33360438;1.89726793;0.33747979;0.00464326
ND5.5X90X90d2.8;-7.300746;0.020227;5.498552;90;6.20E-07;1.89300423;0.33364703;1.89841663;0.33771975;0.0054124
ND5.5X90X90d3.0;-7.840078;0.020227;5.498446;90;-1.23E-06;1.89327327;0.33367404;1.89972736;0.33799855;0.00645409
ND5.5X90X90d3.2;-8.379412;0.020227;5.49834;90;-3.04E-06;1.89351014;0.33370231;1.90092813;0.33825854;0.00741799
ND5.5X90X90d3.4;-8.918745;0.020226;5.498234;90;-4.59E-06;1.89380944;0.33374944;1.90183446;0.33846394;0.00802502
ND5.5X90X90d3.6;-9.458078;0.020227;5.498128;90;-5.73E-06;1.89422694;0.33382624;1.9023935;0.33860588;0.00816656
ND5.5X90X90d3.8;-9.997411;0.020227;5.498023;90;-6.43E-06;1.89477191;0.33393387;1.90264904;0.33869364;0.00787713
ND5.5X90X90d4.0;-10.536745;0.020227;5.497917;90;-6.72E-06;1.89542369;0.33406625;1.90268464;0.33874253;0.00726095
ND5.5X90X90d4.2;-11.076077;0.020227;5.497811;90;-6.69E-06;1.89614888;0.33421434;1.90258335;0.33876621;0.00643447
ND6.5X90X90d0.0;0.249801;0.02015;6.500031;90;-1.80E-05;1.88786843;0.33625721;1.89332998;0.33387566;0.00546154
ND6.5X90X90d0.2;-0.289533;0.02015;6.499926;90;-1.60E-05;1.88858387;0.33636261;1.89303687;0.33382382;0.004453
ND6.5X90X90d0.4;-0.828866;0.02015;6.49982;90;-1.36E-05;1.88983286;0.33654896;1.89302916;0.33382916;0.00319629
ND6.5X90X90d0.6;-1.368199;0.02015;6.499714;90;-1.09E-05;1.89144729;0.33676817;1.89321259;0.3338948;0.0017653
ND6.5X90X90d0.8;-1.907532;0.02015;6.499609;90;-8.02E-06;1.89317292;0.3363283;1.89351336;0.33465803;0.00034044
ND6.5X90X90d1.0;-2.446866;0.020151;6.499503;90;-5.26E-06;1.8937118;0.33383255;1.89491159;0.33746303;0.00119979
ND6.5X90X90d1.2;-2.986198;0.02015;6.499397;90;-2.79E-06;1.89393308;0.33388991;1.89629974;0.33766104;0.00236665
ND6.5X90X90d1.4;-3.525532;0.02015;6.499291;90;-7.50E-07;1.89411277;0.33392821;1.89728676;0.3378045;0.00317398
ND6.5X90X90d1.6;-4.064865;0.02015;6.499186;90;7.60E-07;1.89428563;0.33396216;1.89785287;0.33788075;0.00356724
ND6.5X90X90d1.8;-4.604198;0.02015;6.49908;90;1.74E-06;1.89448589;0.33400076;1.89807888;0.33790031;0.00359299
ND6.5X90X90d2.0;-5.143531;0.02015;6.498974;90;2.22E-06;1.89473092;0.33404794;1.89811082;0.33788796;0.0033799
ND6.5X90X90d2.2;-5.682865;0.02015;6.498869;90;2.25E-06;1.89501529;0.33410173;1.89811266;0.33787432;0.00309738
ND6.5X90X90d2.4;-6.222198;0.02015;6.498763;90;1.91E-06;1.89531764;0.3341551;1.89821895;0.33788755;0.00290131
ND6.5X90X90d2.6;-6.761531;0.02015;6.498657;90;1.28E-06;1.89560612;0.33419885;1.89850757;0.33794569;0.00290145
ND6.5X90X90d2.8;-7.300865;0.02015;6.498552;90;4.50E-07;1.89588299;0.33423605;1.89895722;0.33804335;0.00307422
ND6.5X90X90d3.0;-7.840198;0.02015;6.498446;90;-4.90E-07;1.89614081;0.33426982;1.89951264;0.33816556;0.00337183
ND6.5X90X90d3.2;-8.379531;0.02015;6.49834;90;-1.43E-06;1.89639542;0.33430633;1.90008453;0.33829223;0.0036891
ND6.5X90X90d3.4;-8.918864;0.02015;6.498234;90;-2.27E-06;1.89666884;0.33435038;1.90059425;0.33840766;0.00392541
ND6.5X90X90d3.6;-9.458198;0.020151;6.498128;90;-2.96E-06;1.89697985;0.33440503;1.9009948;0.33850311;0.00401496
ND6.5X90X90d3.8;-9.99753;0.02015;6.498023;90;-3.46E-06;1.89733862;0.33447141;1.90127309;0.33857623;0.00393447
ND6.5X90X90d4.0;-10.536864;0.02015;6.497917;90;-3.78E-06;1.89774577;0.33454874;1.90144033;0.33862894;0.00369456
ND6.5X90X90d4.2;-11.076197;0.02015;6.497811;90;-3.92E-06;1.89819402;0.33463472;1.90151982;0.3386651;0.00332579
ND7.5X90X90d0.0;0.249681;0.020073;7.500031;90;-1.31E-05;1.89272518;0.33713057;1.89682598;0.33450544;0.0041008
ND7.5X90X90d0.2;-0.289652;0.020073;7.499926;90;-1.18E-05;1.89310794;0.33718499;1.89653008;0.3344527;0.00342215
ND7.5X90X90d0.4;-0.828985;0.020074;7.49982;90;-1.02E-05;1.89372716;0.33727657;1.8963747;0.33442753;0.00264753
ND7.5X90X90d0.6;-1.368319;0.020074;7.499714;90;-8.42E-06;1.89451518;0.33739008;1.89633024;0.33442853;0.00181506
ND7.5X90X90d0.8;-1.907652;0.020073;7.499609;90;-6.58E-06;1.89538115;0.33749355;1.89636292;0.33446661;0.00098177
ND7.5X90X90d1.0;-2.446985;0.020074;7.499503;90;-4.79E-06;1.89622056;0.33724465;1.89645086;0.33486279;0.0002303
ND7.5X90X90d1.2;-2.986318;0.020073;7.499397;90;-3.13E-06;1.89653248;0.33435118;1.89699124;0.33789182;0.00045876
ND7.5X90X90d1.4;-3.525652;0.020073;7.499291;90;-1.71E-06;1.89665401;0.33440208;1.89758336;0.33795398;0.00092935
ND7.5X90X90d1.6;-4.064984;0.020074;7.499186;90;-5.70E-07;1.89678773;0.33444084;1.89800783;0.33800302;0.0012201
ND7.5X90X90d1.8;-4.604318;0.020074;7.49908;90;2.50E-07;1.89693821;0.33447856;1.89828468;0.33803212;0.00134647
ND7.5X90X90d2.0;-5.143651;0.020073;7.498974;90;7.50E-07;1.89709805;0.33451571;1.89847546;0.33805015;0.00137741
ND7.5X90X90d2.2;-5.682984;0.020073;7.498869;90;9.70E-07;1.89728478;0.3345566;1.89861509;0.33806272;0.00133031
ND7.5X90X90d2.4;-6.222317;0.020073;7.498763;90;9.30E-07;1.89748365;0.33459433;1.89877148;0.33808601;0.00128782
ND7.5X90X90d2.6;-6.761651;0.020073;7.498657;90;7.00E-07;1.89768907;0.3346252;1.89897829;0.3381289;0.00128923
ND7.5X90X90d2.8;-7.300984;0.020073;7.498551;90;3.20E-07;1.89789686;0.33465004;1.89924353;0.33819132;0.00134667
ND7.5X90X90d3.0;-7.840317;0.020074;7.498446;90;-1.50E-07;1.89810624;0.3346736;1.89955263;0.33826573;0.00144639
ND7.5X90X90d3.2;-8.379651;0.020074;7.49834;90;-6.40E-07;1.89832034;0.33470028;1.89987772;0.33834309;0.00155738
ND7.5X90X90d3.4;-8.918984;0.020073;7.498234;90;-1.12E-06;1.89854496;0.33473234;1.90018873;0.3384165;0.00164377
ND7.5X90X90d3.6;-9.458317;0.020074;7.498128;90;-1.54E-06;1.89878625;0.33477054;1.90046218;0.33848171;0.00167592
ND7.5X90X90d3.8;-9.99765;0.020073;7.498023;90;-1.88E-06;1.89904867;0.33481489;1.90068512;0.33853677;0.00163645
ND7.5X90X90d4.0;-10.536984;0.020073;7.497917;90;-2.14E-06;1.89933369;0.33486482;1.90085479;0.33858151;0.0015211
ND7.5X90X90d4.2;-11.076316;0.020074;7.497811;90;-2.31E-06;1.89963957;0.33491925;1.90097582;0.33861698;0.00133625
ND8.5X90X90d0.0;0.249562;0.019997;8.500031;90;-9.64E-06;1.8953981;0.33762338;1.89890275;0.33486981;0.00350465
ND8.5X90X90d0.2;-0.289772;0.019997;8.499926;90;-8.76E-06;1.89561762;0.33765539;1.89865468;0.33482463;0.00303705
ND8.5X90X90d0.4;-0.829104;0.019997;8.49982;90;-7.72E-06;1.8959461;0.33770626;1.89848687;0.3347934;0.00254078
ND8.5X90X90d0.6;-1.368438;0.019997;8.499714;90;-6.56E-06;1.89635518;0.33777137;1.89838933;0.33477426;0.00203415
ND8.5X90X90d0.8;-1.907771;0.019996;8.499609;90;-5.35E-06;1.89680719;0.33784494;1.89834935;0.33476445;0.00154216
ND8.5X90X90d1.0;-2.447104;0.019997;8.499503;90;-4.15E-06;1.89726195;0.33792172;1.89835418;0.33476022;0.00109223
ND8.5X90X90d1.2;-2.986437;0.019997;8.499397;90;-3.03E-06;1.897684;0.33799953;1.89839322;0.33475598;0.00070922
ND8.5X90X90d1.4;-3.525771;0.019997;8.499291;90;-2.03E-06;1.89804854;0.33808234;1.89845908;0.33474228;0.00041054
ND8.5X90X90d1.6;-4.065103;0.019997;8.499186;90;-1.19E-06;1.898344;0.33816722;1.89854851;0.33471961;0.00020451
ND8.5X90X90d1.8;-4.604437;0.019997;8.49908;90;-5.40E-07;1.89856743;0.33794983;1.89866603;0.33499264;9.86E-05
ND8.5X90X90d2.0;-5.14377;0.019996;8.498974;90;-8.00E-08;1.89872652;0.33691449;1.89881761;0.33607953;9.11E-05
ND8.5X90X90d2.2;-5.683104;0.019996;8.498869;90;2.00E-07;1.89886706;0.33642649;1.89897662;0.33661842;0.00010956
ND8.5X90X90d2.4;-6.222436;0.019997;8.498763;90;3.10E-07;1.89901459;0.33622165;1.89913563;0.33687672;0.00012104
ND8.5X90X90d2.6;-6.76177;0.019997;8.498657;90;2.90E-07;1.89917354;0.33596864;1.89930241;0.33718797;0.00012887
ND8.5X90X90d2.8;-7.301104;0.019997;8.498551;90;1.50E-07;1.89934138;0.3356264;1.89948369;0.33759397;0.00014231
ND8.5X90X90d3.0;-7.840436;0.019997;8.498446;90;-5.00E-08;1.89951351;0.33533132;1.89968091;0.3379577;0.0001674
ND8.5X90X90d3.2;-8.37977;0.019997;8.49834;90;-3.00E-07;1.89968866;0.33516522;1.89988746;0.33819583;0.0001988
ND8.5X90X90d3.4;-8.919103;0.019996;8.498234;90;-5.60E-07;1.89986903;0.33509531;1.90009176;0.33833935;0.00022273
ND8.5X90X90d3.6;-9.458436;0.019997;8.498128;90;-8.10E-07;1.90005757;0.33507557;1.90028265;0.3384326;0.00022508
ND8.5X90X90d3.8;-9.997769;0.019997;8.498023;90;-1.04E-06;1.9002565;0.3350794;1.90045223;0.33850095;0.00019573
ND8.5X90X90d4.0;-10.537103;0.019997;8.497917;90;-1.22E-06;1.90046673;0.33509078;1.90059662;0.33855965;0.00012988
ND8.5X90X90d4.2;-11.076435;0.019997;8.497811;90;-1.36E-06;1.9006867;0.33515207;1.90071654;0.33856596;2.98E-05
ND9.5X90X90d0.0;0.249443;0.01992;9.500031;90;-7.22E-06;1.8969523;0.33791795;1.90027541;0.33510406;0.00332312
ND9.5X90X90d0.2;-0.289891;0.01992;9.499926;90;-6.62E-06;1.89708496;0.33793856;1.90007791;0.3350673;0.00299295
ND9.5X90X90d0.4;-0.829224;0.01992;9.49982;90;-5.92E-06;1.89727181;0.33796932;1.89993048;0.33503855;0.00265866
ND9.5X90X90d0.6;-1.368557;0.01992;9.499714;90;-5.14E-06;1.89750045;0.33800833;1.8998298;0.33501711;0.00232935
ND9.5X90X90d0.8;-1.90789;0.01992;9.499609;90;-4.33E-06;1.89775447;0.33805306;1.89977087;0.3350019;0.00201641
ND9.5X90X90d1.0;-2.447224;0.019921;9.499503;90;-3.51E-06;1.89801631;0.33810074;1.89974802;0.33499173;0.00173171
ND9.5X90X90d1.2;-2.986556;0.01992;9.499397;90;-2.74E-06;1.89827016;0.33814875;1.89975566;0.33498561;0.0014855
ND9.5X90X90d1.4;-3.52589;0.01992;9.499291;90;-2.03E-06;1.8985044;0.33819477;1.89978883;0.33498304;0.00128442
ND9.5X90X90d1.6;-4.065223;0.01992;9.499186;90;-1.41E-06;1.89871314;0.33823698;1.89984329;0.33498414;0.00113015
ND9.5X90X90d1.8;-4.604556;0.01992;9.49908;90;-9.00E-07;1.89889639;0.33827435;1.89991546;0.33498937;0.00101906
ND9.5X90X90d2.0;-5.143889;0.01992;9.498974;90;-5.10E-07;1.89905901;0.33830696;1.9000022;0.334999;0.0009432
ND9.5X90X90d2.2;-5.683223;0.01992;9.498869;90;-2.40E-07;1.89920856;0.33833602;1.90010075;0.33501268;0.0008922
ND9.5X90X90d2.4;-6.222556;0.01992;9.498763;90;-7.00E-08;1.89935292;0.33836325;1.90020872;0.33502968;0.0008558
ND9.5X90X90d2.6;-6.761889;0.01992;9.498657;90;0;1.89949821;0.33839015;1.90032424;0.33504925;0.00082603
ND9.5X90X90d2.8;-7.301223;0.01992;9.498551;90;-1.00E-08;1.89964752;0.33841755;1.90044602;0.33507088;0.0007985
ND9.5X90X90d3.0;-7.840556;0.01992;9.498446;90;-7.00E-08;1.89980076;0.33844551;1.90057343;0.33509433;0.00077267
ND9.5X90X90d3.2;-8.379889;0.01992;9.49834;90;-1.80E-07;1.89995525;0.33847349;1.90070644;0.33511959;0.00075119
ND9.5X90X90d3.4;-8.919222;0.01992;9.498234;90;-3.10E-07;1.90010687;0.33850065;1.90084543;0.33514677;0.00073856
ND9.5X90X90d3.6;-9.458556;0.019921;9.498128;90;-4.50E-07;1.90025124;0.33852613;1.90099095;0.33517594;0.00073971
ND9.5X90X90d3.8;-9.997888;0.01992;9.498023;90;-5.90E-07;1.90038474;0.33854942;1.90114346;0.33520695;0.00075872
ND9.5X90X90d4.0;-10.537222;0.01992;9.497917;90;-7.10E-07;1.900505;0.33857036;1.90130304;0.33523942;0.00079804
ND9.5X90X90d4.2;-11.076555;0.01992;9.497811;90;-8.20E-07;1.90061106;0.33858912;1.90146926;0.33527282;0.0008582
ND3.0X110X0.0;0.281359;0.073731;3.000039;110;-0.00226705;1.75858585;0.20535258;1.88292641;0.44597227;0.12434056
ND3.0X110X0.2;0.281359;0.613065;3.00004;110;-0.00207811;1.76396676;0.20426923;1.87575806;0.44266489;0.1117913
ND3.0X110X0.4;0.28136;1.152397;3.000039;110;-0.00170628;1.78408263;0.20487652;1.87313491;0.44023571;0.08905228
ND3.0X110X0.6;0.28136;1.691731;3.000039;110;-0.00129674;1.81336035;0.21164653;1.88186029;0.44201597;0.06849994
ND3.0X110X0.8;0.281359;2.231064;3.00004;110;-0.00095046;1.84956071;0.226257;1.90989405;0.43593439;0.06033334
ND3.0X110X1.0;0.28136;2.770397;3.000039;110;-0.00067496;1.89375692;0.23817105;1.95234088;0.42910443;0.05858396
ND3.0X110X1.2;0.281359;3.30973;3.000039;110;-0.00044067;1.89448743;0.25727329;1.94990327;0.41042027;0.05541584
ND3.0X110X1.4;0.281359;3.849064;3.000039;110;-0.0002349;1.88723658;0.28175274;1.94014886;0.38506025;0.05291228
